Date_Short,Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H,V_SPREAD_OPEN,V_SPREAD_CLOSE,TOTAL_OPEN,TOTAL_CLOSE,V_2H_SPREAD,2H_TOTAL
112,20220112,572,H,Chicago,31,29,19,33,112,1.5,238,100,115.5,1.5,1.5,227.5,238,0.5,115.5
113,20220113,573,V,GoldenState,21,17,34,27,99,223,224.5,100,8.5,2,0,223,224.5,8.5,108.5
113,20220113,574,H,Milwaukee,37,40,20,21,118,2,0,-120,108.5,2,0,223,224.5,8.5,108.5
113,20220113,575,V,Minnesota,31,29,24,24,108,227,231,125,113,4.5,3,227,231,3.5,113
113,20220113,576,H,Memphis,25,28,37,26,116,4.5,3,-145,3.5,4.5,3,227,231,3.5,113
113,20220113,577,V,LAClippers,15,19,29,26,89,214,213,160,3.5,1.5,4,214,213,3.5,107.5
113,20220113,578,H,NewOrleans,28,25,34,26,113,1.5,4,-180,107.5,1.5,4,214,213,3.5,107.5
113,20220113,579,V,OklahomaCity,38,32,30,30,130,213.5,216,180,105,10,5.5,213.5,216,8.5,105
113,20220113,580,H,Brooklyn,26,25,32,26,109,10,5.5,-210,8.5,10,5.5,213.5,216,8.5,105
113,20220113,581,V,Portland,28,27,25,28,108,216,210,475,104,8,11.5,216,210,2,104
113,20220113,582,H,Denver,41,31,29,39,140,8,11.5,-650,2,8,11.5,216,210,2,104
114,20220114,501,V,Orlando,35,26,27,28,116,224,223.5,475,114,11,11.5,224,223.5,6,114
114,20220114,502,H,Charlotte,36,27,28,18,109,11,11.5,-650,6,11,11.5,224,223.5,6,114
114,20220114,503,V,Toronto,27,16,23,21,87,7.5,9,-410,8.5,7.5,9,213.5,210.5,8.5,102
114,20220114,504,H,Detroit,31,25,27,20,103,213.5,210.5,340,102,7.5,9,213.5,210.5,8.5,102
114,20220114,505,V,Phoenix,23,23,34,32,112,6,5.5,-210,1,6,5.5,215.5,219.5,1,112
114,20220114,506,H,Indiana,19,19,38,18,94,215.5,219.5,180,112,6,5.5,215.5,219.5,1,112
114,20220114,507,V,Boston,14,21,31,33,99,211,207.5,130,4.5,3,3,211,207.5,4.5,106.5
114,20220114,508,H,Philadelphia,32,23,28,28,111,3,3,-150,106.5,3,3,211,207.5,4.5,106.5
114,20220114,509,V,GoldenState,37,41,34,26,138,220,225.5,125,109.5,1,2.5,220,225.5,7.5,109.5
114,20220114,510,H,Chicago,28,19,25,24,96,1,2.5,-145,7.5,1,2.5,220,225.5,7.5,109.5
114,20220114,511,V,Atlanta,30,40,29,19,118,220,222.5,185,108.5,4,5.5,220,222.5,4,108.5
114,20220114,512,H,Miami,40,24,30,30,124,4,5.5,-215,4,4,5.5,220,222.5,4,108.5
114,20220114,513,V,Cleveland,35,29,20,30,114,3,3,-150,1,3,3,218.5,220,1,106.5
114,20220114,514,H,SanAntonio,26,33,27,23,109,218.5,220,130,106.5,3,3,218.5,220,1,106.5
114,20220114,515,V,Houston,40,20,29,25,114,237.5,238.5,190,116,6,5,237.5,238.5,1.5,116
114,20220114,516,H,Sacramento,31,34,33,28,126,6,5,-220,1.5,6,5,237.5,238.5,1.5,116
114,20220114,517,V,Dallas,25,25,34,28,112,217.5,218.5,120,106,3,2.5,217.5,218.5,0.5,106
114,20220114,518,H,Memphis,29,26,18,12,85,3,2.5,-140,0.5,3,2.5,217.5,218.5,0.5,106
115,20220115,519,V,Toronto,20,26,27,30,103,221.5,218.5,280,105.5,7.5,7.5,221.5,218.5,4,105.5
115,20220115,520,H,Milwaukee,29,20,20,27,96,7.5,7.5,-340,4,7.5,7.5,221.5,218.5,4,105.5
115,20220115,521,V,Portland,29,39,26,21,115,218.5,215,240,105,7,7.5,218.5,215,6.5,105
115,20220115,522,H,Washington,24,33,23,30,110,7,7.5,-280,6.5,7,7.5,218.5,215,6.5,105
115,20220115,523,V,NewOrleans,22,19,36,28,105,223.5,230,175,5.5,8.5,5.5,223.5,230,5.5,117.5
115,20220115,524,H,Brooklyn,32,37,26,25,120,8.5,5.5,-200,117.5,8.5,5.5,223.5,230,5.5,117.5
115,20220115,525,V,NewYork,31,34,20,32,117,215.5,214.5,105,104.5,3,1.5,215.5,214.5,5,104.5
115,20220115,526,H,Atlanta,28,23,26,31,108,3,1.5,-125,5,3,1.5,215.5,214.5,5,104.5
115,20220115,527,V,Cleveland,24,22,37,24,107,6.5,5,-200,5,6.5,5,209,208.5,5,100.5
115,20220115,528,H,OklahomaCity,32,24,29,17,102,209,208.5,175,100.5,6.5,5,209,208.5,5,100.5
115,20220115,529,V,Philadelphia,20,23,32,34,109,207.5,212.5,135,103.5,2.5,3,207.5,212.5,0,103.5
115,20220115,530,H,Miami,29,21,23,25,98,2.5,3,-155,0,2.5,3,207.5,212.5,0,103.5
115,20220115,531,V,Chicago,22,27,34,29,112,219.5,214,260,109.5,2.5,7.5,219.5,214,3.5,109.5
115,20220115,532,H,Boston,32,22,30,30,114,2.5,7.5,-310,3.5,2.5,7.5,219.5,214,3.5,109.5
115,20220115,533,V,LAClippers,22,25,33,14,94,217.5,221,-105,2,2.5,1.5,217.5,221,2,112.5
115,20220115,534,H,SanAntonio,21,35,29,16,101,2.5,1.5,-115,112.5,2.5,1.5,217.5,221,2,112.5
115,20220115,535,V,LALakers,29,31,19,17,96,221.5,225.5,165,1.5,3.5,4.5,221.5,225.5,1.5,109.5
115,20220115,536,H,Denver,34,39,29,31,133,3.5,4.5,-185,109.5,3.5,4.5,221.5,225.5,1.5,109.5
115,20220115,537,V,Orlando,23,20,25,24,92,208,211,550,108.5,12,11.5,208,211,3,108.5
115,20220115,538,H,Dallas,32,23,30,23,108,12,11.5,-800,3,12,11.5,208,211,3,108.5
116,20220116,539,V,Houston,29,26,30,33,118,238.5,239.5,165,115.5,5,4.5,238.5,239.5,2.5,115.5
116,20220116,540,H,Sacramento,21,39,28,24,112,5,4.5,-185,2.5,5,4.5,238.5,239.5,2.5,115.5
116,20220116,541,V,GoldenState,22,28,31,18,99,2.5,215.5,170,105,2.5,5,226.5,215.5,2,105
116,20220116,542,H,Minnesota,30,26,35,28,119,226.5,5,-190,2,2.5,5,226.5,215.5,2,105
116,20220116,543,V,Utah,37,31,23,34,125,4.5,5.5,-220,0.5,4.5,5.5,223.5,224,0.5,115
116,20220116,544,H,Denver,33,25,30,14,102,223.5,224,190,115,4.5,5.5,223.5,224,0.5,115
116,20220116,573,V,Phoenix,39,25,39,32,135,12,11.5,-800,2.5,12,11.5,215.5,216,2.5,111
116,20220116,574,H,Detroit,35,19,28,26,108,215.5,216,550,111,12,11.5,215.5,216,2.5,111
117,20220117,545,V,NewOrleans,29,17,23,23,92,216,213.5,160,110,6,4.5,216,213.5,4.5,110
117,20220117,546,H,Boston,18,21,32,33,104,6,4.5,-180,4.5,6,4.5,216,213.5,4.5,110
117,20220117,547,V,Charlotte,34,28,24,11,97,218,214.5,130,106,2.5,2.5,218,214.5,6.5,106
117,20220117,548,H,NewYork,23,21,23,20,87,2.5,2.5,-150,6.5,2.5,2.5,218,214.5,6.5,106
117,20220117,549,V,Philadelphia,29,26,28,15,98,3,1.5,-125,2.5,3,1.5,213,221.5,2.5,108
117,20220117,550,H,Washington,38,23,30,26,117,213,221.5,105,108,3,1.5,213,221.5,2.5,108
117,20220117,551,V,Brooklyn,31,28,29,19,107,219.5,222,140,0.5,2.5,4,219.5,222,0.5,108
117,20220117,552,H,Cleveland,30,35,22,27,114,2.5,4,-160,108,2.5,4,219.5,222,0.5,108
117,20220117,553,V,Chicago,20,25,27,34,106,224,225,300,114.5,5.5,8.5,224,225,1,114.5
117,20220117,554,H,Memphis,20,38,34,27,119,5.5,8.5,-360,1,5.5,8.5,224,225,1,114.5
117,20220117,555,V,Indiana,27,32,31,43,133,209.5,210.5,110,1,1,2.5,209.5,210.5,1,104.5
117,20220117,556,H,LAClippers,40,28,36,35,139,1,2.5,-130,104.5,1,2.5,209.5,210.5,1,104.5
117,20220117,557,V,Milwaukee,26,36,26,26,114,4,5,-210,118.5,4,5,229,233,1,118.5
117,20220117,558,H,Atlanta,17,33,33,38,121,229,233,180,1,4,5,229,233,1,118.5
117,20220117,559,V,Portland,22,32,27,17,98,214,2,-130,106.5,2.5,2,214,219,3.5,106.5
117,20220117,560,H,Orlando,17,23,21,27,88,2.5,219,110,3.5,2.5,2,214,219,3.5,106.5
117,20220117,561,V,Toronto,30,21,24,24,99,209.5,206,105,0.5,4,4,209.5,206,0.5,100.5
117,20220117,562,H,Miami,27,31,22,24,104,4,4,-115,100.5,4,4,209.5,206,0.5,100.5
117,20220117,563,V,Phoenix,32,27,28,34,121,5,4,-170,2.5,5,4,223.5,229,2.5,118
117,20220117,564,H,SanAntonio,29,27,35,16,107,223.5,229,150,118,5,4,223.5,229,2.5,118
117,20220117,565,V,OklahomaCity,24,18,30,30,102,206.5,210.5,550,102.5,10.5,11.5,206.5,210.5,3,102.5
117,20220117,566,H,Dallas,33,20,24,27,104,10.5,11.5,-800,3,10.5,11.5,206.5,210.5,3,102.5
117,20220117,567,V,Utah,25,21,32,17,95,5,5.5,-220,6,5,5.5,229,230.5,6,117
117,20220117,568,H,LALakers,24,28,20,29,101,229,230.5,190,117,5,5.5,229,230.5,6,117
118,20220118,569,V,Minnesota,30,31,25,26,112,1.5,4,-175,106,1.5,4,212.5,216.5,1,106
118,20220118,570,H,NewYork,23,28,40,19,110,212.5,216.5,155,1,1.5,4,212.5,216.5,1,106
118,20220118,571,V,Detroit,22,16,25,23,86,215.5,217.5,1000,107,14.5,15.5,215.5,217.5,2,107
118,20220118,572,H,GoldenState,33,33,17,19,102,14.5,15.5,-2000,2,14.5,15.5,215.5,217.5,2,107
119,20220119,501,V,Brooklyn,33,41,23,22,119,228.5,235.5,-105,114,0,1,228.5,235.5,3,114
119,20220119,502,H,Washington,28,34,24,32,118,0,1,-115,3,0,1,228.5,235.5,3,114
119,20220119,503,V,Orlando,21,36,23,30,110,211.5,213.5,575,110,11.5,11.5,211.5,213.5,11.5,110
119,20220119,504,H,Philadelphia,25,22,47,29,123,11.5,11.5,-850,11.5,11.5,11.5,211.5,213.5,11.5,110
119,20220119,505,V,Charlotte,25,31,30,25,111,220.5,222.5,135,108,6,3,220.5,222.5,3.5,108
119,20220119,506,H,Boston,27,21,26,28,102,6,3,-155,3.5,6,3,220.5,222.5,3.5,108
119,20220119,507,V,Portland,26,30,24,12,92,215.5,210.5,360,102,9,9,215.5,210.5,3,102
119,20220119,508,H,Miami,23,35,20,26,104,9,9,-430,3,9,9,215.5,210.5,3,102
119,20220119,509,V,Minnesota,42,31,20,29,122,233,235.5,105,114,2.5,1.5,233,235.5,3.5,114
119,20220119,510,H,Atlanta,26,35,45,28,134,2.5,1.5,-125,3.5,2.5,1.5,233,235.5,3.5,114
119,20220119,511,V,Cleveland,29,20,29,26,104,216.5,3.5,-160,4,0,3.5,216.5,214.5,4,104
119,20220119,512,H,Chicago,24,34,29,30,117,0,214.5,140,104,0,3.5,216.5,214.5,4,104
119,20220119,513,V,Memphis,30,17,40,27,114,225.5,228,225,1,4.5,6.5,225.5,228,1,116
119,20220119,514,H,Milwaukee,36,25,35,30,126,4.5,6.5,-265,116,4.5,6.5,225.5,228,1,116
119,20220119,515,V,Toronto,31,23,22,22,98,206,207.5,155,101.5,3.5,4,206,207.5,3,101.5
119,20220119,516,H,Dallas,27,28,28,19,102,3.5,4,-175,3,3.5,4,206,207.5,3,101.5
119,20220119,517,V,OklahomaCity,22,29,27,18,96,219.5,221,240,1,6.5,7,219.5,221,1,108
119,20220119,518,H,SanAntonio,32,37,37,12,118,6.5,7,-280,108,6.5,7,219.5,221,1,108
119,20220119,519,V,Houston,36,21,26,33,116,233,230,750,112.5,15.5,14,233,230,7.5,112.5
119,20220119,520,H,Utah,27,35,19,30,111,15.5,14,-1200,7.5,15.5,14,233,230,7.5,112.5
119,20220119,521,V,Detroit,33,33,39,28,133,220.5,221,250,108.5,5.5,7.5,220.5,221,3.5,108.5
119,20220119,522,H,Sacramento,26,45,32,28,131,5.5,7.5,-300,3.5,5.5,7.5,220.5,221,3.5,108.5
119,20220119,523,V,LAClippers,25,34,22,33,128,211,213,350,109,6,9.5,211,213,9,109
119,20220119,524,H,Denver,29,18,34,33,130,6,9.5,-420,9,6,9.5,211,213,9,109
119,20220119,525,V,Indiana,23,27,26,35,111,222.5,224.5,145,108.5,3.5,3.5,222.5,224.5,1,108.5
119,20220119,526,H,LALakers,32,24,24,24,104,3.5,3.5,-165,1,3.5,3.5,222.5,224.5,1,108.5
120,20220120,527,V,NewOrleans,27,19,35,21,102,210,210.5,140,107.5,2.5,3.5,210,210.5,2.5,107.5
120,20220120,528,H,NewYork,17,25,15,34,91,2.5,3.5,-160,2.5,2.5,3.5,210,210.5,2.5,107.5
120,20220120,529,V,Phoenix,22,23,29,35,109,2.5,2,-130,2.5,2.5,2,213,217,2.5,112.5
120,20220120,530,H,Dallas,26,27,29,19,101,213,217,110,112.5,2.5,2,213,217,2.5,112.5
120,20220120,531,V,Indiana,23,32,28,27,121,216.5,217.5,850,107,10,17,216.5,217.5,7.5,107
120,20220120,532,H,GoldenState,30,33,20,27,117,10,17,-1500,7.5,10,17,216.5,217.5,7.5,107
121,20220121,533,V,OklahomaCity,20,32,23,23,98,221.5,224.5,330,108.5,9,9,221.5,224.5,0.5,108.5
121,20220121,534,H,Charlotte,37,32,24,28,121,9,9,-400,0.5,9,9,221.5,224.5,0.5,108.5
121,20220121,535,V,LALakers,24,30,31,31,116,5.5,4.5,-190,4.5,5.5,4.5,221,217.5,4.5,107
121,20220121,536,H,Orlando,27,35,16,27,105,221,217.5,170,107,5.5,4.5,221,217.5,4.5,107
121,20220121,537,V,LAClippers,24,16,30,32,102,211.5,213.5,270,1,8.5,7,211.5,213.5,1,109
121,20220121,538,H,Philadelphia,17,37,26,21,101,8.5,7,-330,109,8.5,7,211.5,213.5,1,109
121,20220121,539,V,Miami,30,21,23,34,108,217,217.5,105,2,0,1.5,217,217.5,2,105.5
121,20220121,540,H,Atlanta,31,29,28,22,110,0,1.5,-125,105.5,0,1.5,217,217.5,2,105.5
121,20220121,541,V,Portland,30,24,29,26,109,214.5,212,280,103,8,8.5,214.5,212,3.5,103
121,20220121,542,H,Boston,25,33,24,23,105,8,8.5,-340,3.5,8,8.5,214.5,212,3.5,103
121,20220121,543,V,Toronto,20,35,36,18,109,216.5,2,-140,1,1,2,216.5,218.5,1,106
121,20220121,544,H,Washington,30,24,23,28,105,1,218.5,120,106,1,2,216.5,218.5,1,106
121,20220121,545,V,Chicago,20,24,25,21,90,224,227,450,114.5,8,11.5,224,227,7,114.5
121,20220121,546,H,Milwaukee,24,21,23,26,94,8,11.5,-600,7,8,11.5,224,227,7,114.5
121,20220121,547,V,Brooklyn,24,26,29,38,117,232.5,234.5,100,2,0,0,232.5,234.5,2,113
121,20220121,548,H,SanAntonio,26,25,23,28,102,0,0,-120,113,0,0,232.5,234.5,2,113
121,20220121,549,V,Detroit,26,26,30,19,101,218,216.5,750,105,15.5,14.5,218,216.5,6,105
121,20220121,550,H,Utah,27,33,27,24,111,15.5,14.5,-1200,6,15.5,14.5,218,216.5,6,105
121,20220121,551,V,Memphis,37,31,30,24,122,218,224.5,140,115,3.5,3.5,218,224.5,3,115
121,20220121,552,H,Denver,28,35,29,26,118,3.5,3.5,-160,3,3.5,3.5,218,224.5,3,115
121,20220121,553,V,Houston,30,24,22,27,103,226,230.5,475,111.5,13,12.5,226,230.5,11.5,111.5
121,20220121,554,H,GoldenState,24,19,33,29,105,13,12.5,-650,11.5,13,12.5,226,230.5,11.5,111.5
122,20220122,555,V,OklahomaCity,22,23,23,19,87,207.5,208,600,100,13.5,12,207.5,208,6,100
122,20220122,556,H,Cleveland,24,23,31,16,94,13.5,12,-900,6,13.5,12,207.5,208,6,100
122,20220122,557,V,Sacramento,35,19,32,41,127,230.5,226.5,265,110.5,9.5,8,230.5,226.5,2,110.5
122,20220122,558,H,Milwaukee,27,35,32,39,133,9.5,8,-320,2,9.5,8,230.5,226.5,2,110.5
122,20220122,559,V,Indiana,25,29,20,29,103,217.5,219,625,107.5,12.5,13,217.5,219,6.5,107.5
122,20220122,560,H,Phoenix,24,35,33,21,113,12.5,13,-950,6.5,12.5,13,217.5,219,6.5,107.5
123,20220123,561,V,LAClippers,31,30,20,21,102,206,204,155,105,3,4,206,204,1.5,105
123,20220123,562,H,NewYork,39,27,25,19,110,3,4,-175,1.5,3,4,206,204,1.5,105
123,20220123,563,V,Boston,31,29,31,25,116,1.5,2,-135,109.5,1.5,2,217.5,216.5,2.5,109.5
123,20220123,564,H,Washington,25,20,24,18,87,217.5,216.5,115,2.5,1.5,2,217.5,216.5,2.5,109.5
123,20220123,565,V,Portland,33,31,22,28,114,214.5,215.5,280,104,7.5,8,214.5,215.5,11.5,104
123,20220123,566,H,Toronto,15,19,33,38,105,7.5,8,-340,11.5,7.5,8,214.5,215.5,11.5,104
123,20220123,567,V,Chicago,19,18,37,21,95,4,3.5,-160,6.5,4,3.5,216,215.5,6.5,110.5
123,20220123,568,H,Orlando,23,30,32,29,114,216,215.5,140,110.5,4,3.5,216,215.5,6.5,110.5
123,20220123,569,V,LALakers,25,27,18,37,107,216.5,212,150,3,5,4,216.5,212,3,102.5
123,20220123,570,H,Miami,39,30,20,24,113,5,4,-170,102.5,5,4,216.5,212,3,102.5
123,20220123,571,V,Atlanta,30,25,30,28,113,236.5,233.5,105,112.5,2.5,1.5,236.5,233.5,3.5,112.5
123,20220123,572,H,Charlotte,22,22,22,25,91,2.5,1.5,-125,3.5,2.5,1.5,236.5,233.5,3.5,112.5
123,20220123,573,V,Philadelphia,29,30,27,29,115,1.5,1,-120,108,1.5,1,222,222,3,108
123,20220123,574,H,SanAntonio,23,24,30,32,109,222,222,100,3,1.5,1,222,222,3,108
123,20220123,575,V,Memphis,16,18,27,30,91,216,219,150,2.5,2.5,4,216,219,2.5,112
123,20220123,576,H,Dallas,24,24,29,27,104,2.5,4,-170,112,2.5,4,216,219,2.5,112
123,20220123,577,V,Detroit,30,30,16,35,111,217.5,217,550,106,11,12,217.5,217,8,106
123,20220123,578,H,Denver,29,31,32,25,117,11,12,-800,8,11,12,217.5,217,8,106
123,20220123,579,V,Brooklyn,36,26,33,30,125,239,237,125,1.5,1.5,3,239,237,1.5,115
